Department,Department Name,Division,Gender,Base Salary,Grade
ABS,Alcohol Beverage Services,Liquor and Wine Delivery Operations,M,47035,15
ABS,Alcohol Beverage Services,Darnestown,F,40289,14
ABS,Alcohol Beverage Services,Beer Delivery Operations,M,47035,15
ABS,Alcohol Beverage Services,Beer Delivery Operations,M,34316,10
ABS,Alcohol Beverage Services,Liquor and Wine Delivery Operations,M,52093,15
ABS,Alcohol Beverage Services,"Licensure, Regulation and Education",M,47848,18
ABS,Alcohol Beverage Services,Retail Administration,M,73435.07,21
ABS,Alcohol Beverage Services,Beer Delivery Operations,M,55316.49,15
ABS,Alcohol Beverage Services,Liquor and Wine Delivery Operations,M,55316.49,15
ABS,Alcohol Beverage Services,Beer Delivery Operations,M,34316,10
ABS,Alcohol Beverage Services,Administrative Services,F,123170,M3
ABS,Alcohol Beverage Services,Wholesale Administration,M,120000,M3
ABS,Alcohol Beverage Services,Burtonsville,M,18575,12
ABS,Alcohol Beverage Services,Beer Loading,M,38681,13
ABS,Alcohol Beverage Services,Wheaton,M,18575,12
ABS,Alcohol Beverage Services,Walnut Hill,F,18574.4,12
ABS,Alcohol Beverage Services,Hampden Lane,M,18574.4,12
ABS,Alcohol Beverage Services,Flower Avenue,M,18574.4,12
ABS,Alcohol Beverage Services,Potomac,F,18574.4,12
ABS,Alcohol Beverage Services,Hampden Lane,M,18574.4,12
ABS,Alcohol Beverage Services,Seneca Meadows,M,18575,12
ABS,Alcohol Beverage Services,Liquor and Wine Delivery Operations,M,68575,15
ABS,Alcohol Beverage Services,Beer Warehouse Operations,M,78000,18
ABS,Alcohol Beverage Services,Westwood,M,18575,12
ABS,Alcohol Beverage Services,Montrose,M,18575,12
ABS,Alcohol Beverage Services,Olney,F,18575,12
BOA,Board of Appeals Department,Board of Appeals Division,F,78902,18
BOA,Board of Appeals Department,Board of Appeals Division,F,58481.91,16
BOA,Board of Appeals Department,Executive Director,F,144751,M3
BOE,Board of Elections,Director,F,183654.18,M1
BOE,Board of Elections,Registration Services,F,62488,13
BOE,Board of Elections,Absentee Voting,F,82097.93,21
BOE,Board of Elections,Registration Services,F,90848,21
BOE,Board of Elections,Polling Place Management,M,78964.64,21
BOE,Board of Elections,Election Judge Recruitment,F,90848,21
BOE,Board of Elections,Election Judge Recruitment,F,78902,18
BOE,Board of Elections,Information Technology Division,F,115627.88,28
BOE,Board of Elections,Election Operations,F,97856.35,23
BOE,Board of Elections,Election Judge Recruitment,M,90848,21
BOE,Board of Elections,Director's Office,F,73256.36,21
BOE,Board of Elections,Registration Services,F,62352.29,16
BOE,Board of Elections,Registration Services,M,62359.89,16
BOE,Board of Elections,Absentee Voting,F,67748.1,16
BOE,Board of Elections,Registration Services,F,62352.29,16
BOE,Board of Elections,Polling Place Management,M,71852,16
BOE,Board of Elections,Polling Place Management,M,59660,12
BOE,Board of Elections,Absentee Voting,F,66991.42,16
BOE,Board of Elections,Information Technology Division,M,89104.54,23
BOE,Board of Elections,Registration Services,F,62352.29,16
BOE,Board of Elections,Registration Services,F,37881.06,16
BOE,Board of Elections,Voter Services,F,37881.06,16
BOE,Board of Elections,Polling Place Management,F,72898.11,21
BOE,Board of Elections,Director's Office,F,144746.29,M3
BOE,Board of Elections,Information Technology Division,F,83841.32,21
BOE,Board of Elections,Information Technology Division,F,76505.18,19
BOE,Board of Elections,Voter Services,F,93582.2,23
BOE,Board of Elections,Director's Office,F,79064.66,22
BOE,Board of Elections,Voter Services,M,96500,23
CAT,County Attorney's Office,Administration,F,93767.64,23
CAT,County Attorney's Office,Support Services,F,99852,23
CAT,County Attorney's Office,Health and Human Services,F,150527,32
CAT,County Attorney's Office,Insurance Defense Litigation,F,150527,32
CAT,County Attorney's Office,Health and Human Services,F,150527,32
CAT,County Attorney's Office,"Zoning, Land Use and Economic Development",M,150527,32
CAT,County Attorney's Office,County Attorney,M,210143,0
CAT,County Attorney's Office,Government Operations,F,150527,32
CAT,County Attorney's Office,County Attorney's Office,F,144749.99,M3
CAT,County Attorney's Office,Human Resources and Appeals,F,167345,M2
CAT,County Attorney's Office,Government Operations,M,167345,M2
CAT,County Attorney's Office,Human Resources and Appeals,M,137455.35,32
CAT,County Attorney's Office,Finance and Procurement,F,141441.37,32
CAT,County Attorney's Office,Finance and Procurement,F,150527,32
CAT,County Attorney's Office,Government Operations,F,149251.04,32
CAT,County Attorney's Office,Administration,M,187233,M1
CAT,County Attorney's Office,Support Services,F,66395.05,16
CAT,County Attorney's Office,Support Services,F,71852,16
CAT,County Attorney's Office,Human Resources and Appeals,F,120898.76,32
CAT,County Attorney's Office,Finance and Procurement,F,99852,23
CAT,County Attorney's Office,Government Operations,F,119003.36,32
CAT,County Attorney's Office,Health and Human Services,F,91522.46,23
CAT,County Attorney's Office,Finance and Procurement,F,90848,21
CAT,County Attorney's Office,Finance and Procurement,F,71852,16
CAT,County Attorney's Office,Insurance Defense Litigation,M,150527,32
CAT,County Attorney's Office,"Zoning, Land Use and Economic Development",M,119135.92,32
CAT,County Attorney's Office,"Zoning, Land Use and Economic Development",M,167345,M2
CAT,County Attorney's Office,Support Services,F,71852,16
CAT,County Attorney's Office,Human Resources and Appeals,F,150527,32
CAT,County Attorney's Office,Insurance Defense Litigation,F,164111.25,M2
CAT,County Attorney's Office,Finance and Procurement,F,71852,16
CAT,County Attorney's Office,"Zoning, Land Use and Economic Development",F,150527,32
CAT,County Attorney's Office,Support Services,F,62488,13
CAT,County Attorney's Office,Health and Human Services,M,162107.15,M2
CAT,County Attorney's Office,Insurance Defense Litigation,F,150527,32
CAT,County Attorney's Office,"Zoning, Land Use and Economic Development",M,150527,32
CAT,County Attorney's Office,Finance and Procurement,F,57869.33,16
CAT,County Attorney's Office,Human Resources and Appeals,F,137065.18,32
CAT,County Attorney's Office,Insurance Defense Litigation,F,78902,18
CAT,County Attorney's Office,Human Resources and Appeals,F,141441.37,32
CAT,County Attorney's Office,Government Operations,F,150527,32
CAT,County Attorney's Office,County Attorney's Office,M,129501.98,32
CAT,County Attorney's Office,Finance and Procurement,M,167345,M2
CAT,County Attorney's Office,Health and Human Services,F,127364.69,32
CAT,County Attorney's Office,Finance and Procurement,F,20470.01,5
CAT,County Attorney's Office,Insurance Defense Litigation,M,136207.03,32
CAT,County Attorney's Office,Finance and Procurement,F,61204.15,16
CAT,County Attorney's Office,Support Services,F,64711.87,16
CAT,County Attorney's Office,Insurance Defense Litigation,F,80702.95,23
CAT,County Attorney's Office,Administration,F,51158.14,16
CAT,County Attorney's Office,Insurance Defense Litigation,F,140560.09,32
CAT,County Attorney's Office,"Zoning, Land Use and Economic Development",M,117133.42,32
CAT,County Attorney's Office,Human Resources and Appeals,M,135628.17,32
CAT,County Attorney's Office,Insurance Defense Litigation,F,126596.59,32
CAT,County Attorney's Office,Health and Human Services,F,126596.59,32
CAT,County Attorney's Office,Human Resources and Appeals,M,73716.51,24
CAT,County Attorney's Office,Insurance Defense Litigation,F,77254.9,23
CAT,County Attorney's Office,Support Services,F,60218.92,16
CAT,County Attorney's Office,Finance and Procurement,F,134068.09,32
CAT,County Attorney's Office,Finance and Procurement,F,134068.09,32
CAT,County Attorney's Office,Finance and Procurement,M,107254.47,27
CAT,County Attorney's Office,Human Resources and Appeals,M,89378.73,27
CAT,County Attorney's Office,Insurance Defense Litigation,F,123057.67,32
CAT,County Attorney's Office,Health and Human Services,F,74482.27,23
CAT,County Attorney's Office,Support Services,F,52893.21,15
CAT,County Attorney's Office,Health and Human Services,F,97150.8,27
CAT,County Attorney's Office,Insurance Defense Litigation,F,119374.83,32
CAT,County Attorney's Office,Insurance Defense Litigation,F,97362.45,27
CAT,County Attorney's Office,Insurance Defense Litigation,M,134931.66,32
CAT,County Attorney's Office,Insurance Defense Litigation,M,94070,27
CAT,County Attorney's Office,Insurance Defense Litigation,F,94070,27
CAT,County Attorney's Office,Insurance Defense Litigation,M,89000,27
CAT,County Attorney's Office,Health and Human Services,F,93100,27
CAT,County Attorney's Office,Support Services,M,46000,12
CCL,County Council,Council Members and Staff,F,169326,0
CCL,County Council,Council Central Staff,F,99852,23
CCL,County Council,Council Members and Staff,F,83820.06,26
CCL,County Council,Council Central Staff,M,167345,M2
CCL,County Council,Council Members and Staff,F,182232.46,0
CCL,County Council,Council Central Staff,F,144751,M3
CCL,County Council,Council Members and Staff,F,142055.52,0
CCL,County Council,Council Central Staff,M,167345,M2
CCL,County Council,Council Central Staff,F,206000,0
CCL,County Council,Council Central Staff,M,92039.75,M2
CCL,County Council,Council Central Staff,F,90848,21
CCL,County Council,Council Members and Staff,F,63376,18
CCL,County Council,Council Central Staff,F,35149.5,13
CCL,County Council,Council Central Staff,M,149786.4,M1
CCL,County Council,Council Members and Staff,F,166461.38,0
CCL,County Council,Council Central Staff,F,75290,17
CCL,County Council,Council Central Staff,F,75290,17
CCL,County Council,Council Central Staff,F,167345,M2
CCL,County Council,Council Central Staff,F,56044.97,17
CCL,County Council,Council Central Staff,F,75290,17
CCL,County Council,Council Members and Staff,M,142055.52,0
CCL,County Council,Council Central Staff,F,99852,23
CCL,County Council,Council Members and Staff,F,95236,22
CCL,County Council,Council Central Staff,F,65878.75,17
CCL,County Council,Council Central Staff,F,73848.22,17
CCL,County Council,Council Central Staff,F,126584,28
CCL,County Council,Council Central Staff,F,167345,M2
CCL,County Council,Council Central Staff,M,99852,23
CCL,County Council,Council Central Staff,F,126584,28
CCL,County Council,Council Central Staff,F,35149.5,13
CCL,County Council,Council Central Staff,M,62488,13
CCL,County Council,Council Central Staff,M,176000,M1
CCL,County Council,Council Central Staff,M,99594.03,23
CCL,County Council,Council Central Staff,F,124928.53,32
CCL,County Council,Council Central Staff,F,93149.35,M3
CCL,County Council,Council Members and Staff,F,71163.97,18
CCL,County Council,Council Members and Staff,F,125000,0
CCL,County Council,Council Members and Staff,M,142055.52,0
CCL,County Council,Council Central Staff,M,83513.26,25
CCL,County Council,Council Members and Staff,M,142055.52,0
CCL,County Council,Council Members and Staff,F,127812.5,0
CCL,County Council,Council Central Staff,M,115099,26
CCL,County Council,Council Members and Staff,F,68675.29,18
CCL,County Council,Council Members and Staff,M,120536.93,0
CCL,County Council,Council Members and Staff,F,96498.16,26
CCL,County Council,Council Central Staff,M,99472.87,26
CCL,County Council,Council Central Staff,M,126584,28
CCL,County Council,Council Members and Staff,M,79182.85,22
CCL,County Council,Council Members and Staff,M,156261.08,0
CCL,County Council,Council Members and Staff,M,142055.52,0
CCL,County Council,Council Members and Staff,M,120000,0
CCL,County Council,Council Members and Staff,F,32541.51,18
CCL,County Council,Council Members and Staff,M,74428.79,22
CCL,County Council,Council Central Staff,F,97525.61,25
CCL,County Council,Council Members and Staff,F,59264.1,16
CCL,County Council,Council Members and Staff,M,58500,18
CCL,County Council,Council Members and Staff,M,85021.12,26
CCL,County Council,Council Members and Staff,M,61332.14,18
CCL,County Council,Council Central Staff,F,113603.72,28
CCL,County Council,Council Members and Staff,M,51570.74,18
CCL,County Council,Council Members and Staff,F,63497.25,16
CCL,County Council,Council Members and Staff,M,43348.24,26
CCL,County Council,Council Central Staff,M,70164.46,21
CCL,County Council,Council Central Staff,F,99852,23
CCL,County Council,Council Central Staff,F,99852,23
CCL,County Council,Council Central Staff,F,59831.94,16
CCL,County Council,Council Members and Staff,M,48575.4,16
CCL,County Council,Council Members and Staff,M,150000,0
CCL,County Council,Council Members and Staff,F,116600,0
CCL,County Council,Council Members and Staff,M,142055.52,0
CCL,County Council,Council Members and Staff,M,142055.52,0
CCL,County Council,Council Members and Staff,M,142055.52,0
CCL,County Council,Council Central Staff,F,146217.5,M2
CCL,County Council,Council Members and Staff,M,65000,18
CCL,County Council,Council Members and Staff,M,69648.54,26
CCL,County Council,Council Members and Staff,F,81803.62,22
CCL,County Council,Council Members and Staff,F,34923.49,16
CCL,County Council,Council Members and Staff,F,58205.81,16
CCL,County Council,Council Central Staff,F,68788.69,21
CCL,County Council,Council Members and Staff,F,87837.86,26
CCL,County Council,Council Members and Staff,M,46575,16
CCL,County Council,Council Members and Staff,F,47622.94,16
CCL,County Council,Council Central Staff,F,132285.94,32
CCL,County Council,Council Central Staff,F,59333.63,17
CCL,County Council,Council Members and Staff,F,47848,16
CCL,County Council,Council Central Staff,F,146217.5,M2
CCL,County Council,Council Members and Staff,F,30000,16
CCL,County Council,Council Members and Staff,M,52000,16
CCL,County Council,Council Members and Staff,F,48000,26
CCL,County Council,Council Members and Staff,M,43765,26
CCL,County Council,Council Members and Staff,F,65000,16
CCL,County Council,Council Members and Staff,M,70000,18
CCL,County Council,Council Members and Staff,F,48000,16
CCL,County Council,Council Members and Staff,F,55500,16
CCL,County Council,Council Central Staff,M,68000,21
CCL,County Council,Council Members and Staff,F,65000,16
CCL,County Council,Council Members and Staff,M,43765,16
CCL,County Council,Council Members and Staff,F,70000,18
CCL,County Council,Council Members and Staff,M,65000,18
CEC,Community Engagement Cluster,Regional Services Centers,M,166787,0
CEC,Community Engagement Cluster,Community Partnerships,F,55000,28
CEC,Community Engagement Cluster,Business Management,F,90848,21
CEC,Community Engagement Cluster,Regional Services Centers,F,186735.34,M1
CEC,Community Engagement Cluster,Wheaton Urban District,M,109761,25
CEC,Community Engagement Cluster,Regional Services Centers,M,171648,0
CEC,Community Engagement Cluster,Regional Services Centers,M,168282,0
CEC,Community Engagement Cluster,Wheaton Urban District,M,51955,9
CEC,Community Engagement Cluster,Wheaton Urban District,M,66715.74,16
CEC,Community Engagement Cluster,Wheaton Urban District,M,65157.23,16
CEC,Community Engagement Cluster,Community Partnerships,F,96609.19,23
CEC,Community Engagement Cluster,Silver Spring Urban District,F,114962.51,25
CEC,Community Engagement Cluster,Regional Services Centers,M,185494.05,25
CEC,Community Engagement Cluster,Wheaton Urban District,M,54407,10
CEC,Community Engagement Cluster,Wheaton Urban District,F,104680,24
CEC,Community Engagement Cluster,Silver Spring Urban District,M,55393.87,13
CEC,Community Engagement Cluster,Silver Spring Urban District,F,59066.74,16
CEC,Community Engagement Cluster,Community Partnerships,F,109761,25
CEC,Community Engagement Cluster,Wheaton Urban District,M,54407,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,75290,17
CEC,Community Engagement Cluster,Silver Spring Urban District,M,48651.01,9
CEC,Community Engagement Cluster,Silver Spring Urban District,M,109761,25
CEC,Community Engagement Cluster,Silver Spring Urban District,M,48898.75,10
CEC,Community Engagement Cluster,Wheaton Urban District,M,54407,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,60142.19,10
CEC,Community Engagement Cluster,Silver Spring Urban District,F,54407,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,75290,17
CEC,Community Engagement Cluster,Wheaton Urban District,M,65211.82,16
CEC,Community Engagement Cluster,Silver Spring Urban District,M,75290,17
CEC,Community Engagement Cluster,Silver Spring Urban District,M,45415.62,9
CEC,Community Engagement Cluster,Gilchrist Center,F,54744.47,16
CEC,Community Engagement Cluster,Silver Spring Urban District,M,43878.75,9
CEC,Community Engagement Cluster,Silver Spring Urban District,M,48650.76,9
CEC,Community Engagement Cluster,Wheaton Urban District,M,55679.94,16
CEC,Community Engagement Cluster,Silver Spring Urban District,M,47236.72,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,50628.84,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,47005.16,9
CEC,Community Engagement Cluster,Silver Spring Urban District,M,45415.55,9
CEC,Community Engagement Cluster,Wheaton Urban District,M,42647.93,9
CEC,Community Engagement Cluster,Community Partnerships,F,150000,0
CEC,Community Engagement Cluster,Wheaton Urban District,M,47862.31,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,45187.41,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,43659.35,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,43444.31,9
CEC,Community Engagement Cluster,Silver Spring Urban District,F,43444.31,9
CEC,Community Engagement Cluster,Silver Spring Urban District,M,43444.33,9
CEC,Community Engagement Cluster,Wheaton Urban District,M,45048.61,9
CEC,Community Engagement Cluster,Wheaton Urban District,F,43659.99,10
CEC,Community Engagement Cluster,Gilchrist Center,F,44801.26,23
CEC,Community Engagement Cluster,Community Engagement Cluster,M,126584,28
CEC,Community Engagement Cluster,Community Engagement Cluster,M,63292,28
CEC,Community Engagement Cluster,Wheaton Urban District,M,51593.7,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,42183.57,10
CEC,Community Engagement Cluster,Gilchrist Center,M,47549.04,13
CEC,Community Engagement Cluster,Silver Spring Urban District,F,69908.06,21
CEC,Community Engagement Cluster,Wheaton Urban District,M,42181.68,9
CEC,Community Engagement Cluster,Regional Services Centers,M,86000,25
CEC,Community Engagement Cluster,Wheaton Urban District,M,51593.2,9
CEC,Community Engagement Cluster,Commission for Women,F,161280.48,M1
CEC,Community Engagement Cluster,Business Management,F,78750.46,21
CEC,Community Engagement Cluster,Gilchrist Center,F,22970.55,13
CEC,Community Engagement Cluster,Regional Services Centers,F,161200,0
CEC,Community Engagement Cluster,Wheaton Urban District,M,43154.42,9
CEC,Community Engagement Cluster,Silver Spring Urban District,M,39379.4,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,37860.57,9
CEC,Community Engagement Cluster,Silver Spring Urban District,F,38047.73,10
CEC,Community Engagement Cluster,Silver Spring Urban District,M,38047.73,10
CEC,Community Engagement Cluster,Wheaton Urban District,M,40296.37,9
CEC,Community Engagement Cluster,Bethesda Urban District,M,83651.47,23
CEC,Community Engagement Cluster,Community Partnerships,M,98420.74,28
